Data,Hora UTC,PRECIPITACAO TOTAL,TEMPERATURA MAXIMA,TEMPERATURA MINIMA,UMIDADE REL MAX,UMIDADE REL MIN
2021/11/27,1900 UTC,0,7,18,8,22
2021/11/27,2000 UTC,0,1,17,3,22
2021/11/27,2100 UTC,0,3,17,3,21
2021/11/27,2200 UTC,0,5,17,20,3
2021/11/27,2300 UTC,0,9,20,7,17
2021/11/28,0000 UTC,0,16,6,18,9
2021/11/28,0100 UTC,0,16,1,17,9
2021/11/28,0200 UTC,0,16,4,17,9
2021/11/28,0300 UTC,0,16,9,18,2
2021/11/28,0400 UTC,0,16,6,18,4
2021/11/28,0500 UTC,0,16,8,18,5
2021/11/28,0600 UTC,0,16,7,18,5
2021/11/28,0700 UTC,0,16,7,18,6
2021/11/28,0800 UTC,0,16,7,18,5
2021/11/28,0900 UTC,0,7,16,7,18
2021/11/28,1000 UTC,0,7,17,7,18
2021/11/28,1100 UTC,0,8,17,18,5
2021/11/28,1200 UTC,,19,3,19,3
2021/11/28,1300 UTC,0,19,2,17,7
2021/11/28,1400 UTC,0,18,7,19,8
2021/11/28,1500 UTC,0,19,9,20,9
2021/11/28,1600 UTC,0,5,18,7,22
2021/11/28,1700 UTC,0,5,17,5,23
2021/11/28,1800 UTC,0,16,1,26,1
2021/11/28,1900 UTC,0,2,16,3,27
2021/11/28,2000 UTC,0,15,8,26,6
2021/11/28,2100 UTC,0,2,15,3,25
2021/11/28,2200 UTC,0,9,16,2,22
2021/11/28,2300 UTC,0,16,8,22,3
2021/11/29,0000 UTC,0,17,4,21,9
2021/11/29,0100 UTC,0,5,23,9,17
2021/11/29,0200 UTC,0,17,2,21,1
2021/11/29,0300 UTC,0,21,3,17,5
2021/11/29,0400 UTC,0,8,20,5,17
2021/11/29,0500 UTC,0,20,1,17,6
2021/11/29,0600 UTC,0,8,19,6,17
2021/11/29,0700 UTC,0,17,3,18,6
2021/11/29,0800 UTC,0,16,9,18,8
2021/11/29,0900 UTC,0,7,18,18,6
2021/11/29,1000 UTC,0,5,21,7,18
2021/11/29,1100 UTC,0,18,9,21,1
2021/11/29,1200 UTC,0,5,19,6,21
2021/11/29,1300 UTC,0,4,19,5,22
2021/11/29,1400 UTC,0,1,19,2,23
2021/11/29,1500 UTC,0,9,19,4,25
2021/11/29,1600 UTC,0,4,18,9,26
2021/11/29,1700 UTC,0,1,16,2,28
2021/11/29,1800 UTC,0,5,18,9,27
2021/11/29,1900 UTC,0,8,16,6,28
2021/11/29,2000 UTC,0,1,13,28,9
2021/11/29,2100 UTC,0,9,12,4,25
2021/11/29,2200 UTC,0,5,12,1,25
2021/11/29,2300 UTC,0,12,3,24,1
2021/11/30,0000 UTC,0,13,2,23,3
2021/11/30,0100 UTC,0,23,8,14,8
2021/11/30,0200 UTC,0,6,23,15,7
2021/11/30,0300 UTC,0,15,9,21,5
2021/11/30,0400 UTC,0,16,3,20,1
2021/11/30,0500 UTC,0,15,6,20,5
2021/11/30,0600 UTC,0,15,8,20,16
2021/11/30,0700 UTC,0,16,20,3,16
2021/11/30,0800 UTC,0,16,5,19,4
2021/11/30,0900 UTC,0,7,17,19,9
2021/11/30,1000 UTC,0,18,5,20,6
2021/11/30,1100 UTC,0,4,18,4,22
2021/11/30,1200 UTC,0,8,24,6,17
2021/11/30,1300 UTC,0,19,6,25,2
2021/11/30,1400 UTC,0,3,19,25,9
2021/11/30,1500 UTC,0,8,18,3,26
2021/11/30,1600 UTC,4,9,21,8,20
2021/11/30,1700 UTC,0,8,21,7,27
2021/11/30,1800 UTC,1,19,5,28,2
2021/11/30,1900 UTC,0,8,22,19,5
2021/11/30,2000 UTC,,22,6,22,6
2021/11/30,2100 UTC,0,3,19,5,22
2021/11/30,2200 UTC,0,3,17,22,1
2021/11/30,2300 UTC,1,19,4,22,3
2021/12/01,0000 UTC,,8,18,19,3
2021/12/01,0100 UTC,1,17,8,19,3
2021/12/01,0200 UTC,,17,4,19,1
2021/12/01,0300 UTC,0,18,19,1,18
2021/12/01,0400 UTC,,3,17,4,19
2021/12/01,0500 UTC,0,17,8,19,2
2021/12/01,0600 UTC,0,5,19,9,17
2021/12/01,0700 UTC,0,17,8,18,9
2021/12/01,0800 UTC,,2,17,3,19
2021/12/01,0900 UTC,,19,4,5,19
2021/12/01,1000 UTC,,20,18,19,3
2021/12/01,1100 UTC,6,19,8,20,3
2021/12/01,1200 UTC,,20,3,20,6
2021/12/01,1300 UTC,,6,19,20,1
2021/12/01,1400 UTC,1,19,7,20,3
2021/12/01,1500 UTC,5,3,19,8,20
2021/12/01,1600 UTC,0,20,3,21,3
2021/12/01,1700 UTC,0,20,3,23,21
2021/12/01,1800 UTC,,21,27,6,21
2021/12/01,1900 UTC,0,2,27,8,21
2021/12/01,2000 UTC,0,6,19,26,20
2021/12/01,2100 UTC,0,19,1,24,3
2021/12/01,2200 UTC,0,8,18,3,23
2021/12/01,2300 UTC,0,23,9,5,18
2021/12/02,0000 UTC,0,19,6,22,19
2021/12/02,0100 UTC,0,19,6,22,19
2021/12/02,0200 UTC,0,19,3,20,9
2021/12/02,0300 UTC,0,4,21,8,19
2021/12/02,0400 UTC,0,18,4,20,8
2021/12/02,0500 UTC,1,6,17,8,19
2021/12/02,0600 UTC,0,17,7,19,17
2021/12/02,0700 UTC,0,7,19,18,1
2021/12/02,0800 UTC,0,17,5,18,8
2021/12/02,0900 UTC,0,9,17,1,18
2021/12/02,1000 UTC,,21,1,21,5
2021/12/02,1100 UTC,0,2,18,9,20
2021/12/02,1200 UTC,0,18,9,23,2
2021/12/02,1300 UTC,0,6,18,7,24
2021/12/02,1400 UTC,0,6,16,8,27
2021/12/02,1500 UTC,0,16,8,27,8
2021/12/02,1600 UTC,0,3,17,5,28
2021/12/02,1700 UTC,0,3,15,29,2
2021/12/02,1800 UTC,0,5,31,18,9
2021/12/02,1900 UTC,0,7,17,6,25
2021/12/02,2000 UTC,0,7,25,5,17
2021/12/02,2100 UTC,0,15,4,22,2
2021/12/02,2200 UTC,0,14,9,21,6
2021/12/02,2300 UTC,0,15,5,20,6
2021/12/03,0000 UTC,0,16,1,19,6
2021/12/03,0100 UTC,0,16,4,18,8
2021/12/03,0200 UTC,0,16,2,19,1
2021/12/03,0300 UTC,0,15,5,1,16
2021/12/03,0400 UTC,0,15,3,18,16
2021/12/03,0500 UTC,0,15,2,18,2
2021/12/03,0600 UTC,0,15,5,18,3
2021/12/03,0700 UTC,0,16,3,3,16
2021/12/03,0800 UTC,0,16,6,7,16
2021/12/03,0900 UTC,0,7,16,8,19
2021/12/03,1000 UTC,0,9,17,9,19
2021/12/03,1100 UTC,0,7,17,7,20
2021/12/03,1200 UTC,0,8,16,5,23
2021/12/03,1300 UTC,0,3,17,5,23
2021/12/03,1400 UTC,0,6,17,6,25
2021/12/03,1500 UTC,0,8,18,24,5
2021/12/03,1600 UTC,0,17,2,24,9
2021/12/03,1700 UTC,0,17,5,4,18
2021/12/03,1800 UTC,0,28,9,19,16
2021/12/03,1900 UTC,40,15,9,17,8
2021/12/03,2000 UTC,4,17,4,17,8
2021/12/03,2100 UTC,2,16,7,2,16
2021/12/03,2200 UTC,3,7,17,9,18
2021/12/03,2300 UTC,0,17,4,18,7
2021/12/04,0000 UTC,,9,16,2,18
2021/12/04,0100 UTC,0,6,19,7,16
2021/12/04,0200 UTC,0,16,6,18,7
2021/12/04,0300 UTC,0,16,4,18,6
2021/12/04,0400 UTC,0,16,2,18,4
2021/12/04,0500 UTC,0,1,16,2,18
2021/12/04,0600 UTC,0,1,19,6,16
2021/12/04,0700 UTC,0,15,8,18,4
2021/12/04,0800 UTC,0,15,6,18,3
2021/12/04,0900 UTC,0,7,15,7,18
2021/12/04,1000 UTC,0,4,16,4,18
2021/12/04,1100 UTC,0,16,3,19,3
2021/12/04,1200 UTC,0,6,17,2,21
2021/12/04,1300 UTC,0,8,17,8,21
2021/12/04,1400 UTC,0,7,24,8,18
2021/12/04,1500 UTC,0,4,26,18,3
2021/12/04,1600 UTC,0,7,27,18,5
2021/12/04,1700 UTC,0,5,27,8,18
2021/12/04,1800 UTC,0,3,16,24,7
2021/12/04,1900 UTC,0,1,16,4,25
2021/12/04,2000 UTC,0,6,16,5,25
2021/12/04,2100 UTC,0,5,16,6,23
2021/12/04,2200 UTC,0,16,5,22,1
2021/12/04,2300 UTC,0,22,1,16,6
2021/12/05,0000 UTC,0,2,21,3,16
2021/12/05,0100 UTC,0,16,1,19,8
2021/12/05,0200 UTC,0,15,9,19,4
2021/12/05,0300 UTC,0,15,7,19,1
2021/12/05,0400 UTC,0,15,6,18,7
2021/12/05,0500 UTC,0,6,18,6,15
2021/12/05,0600 UTC,0,15,6,7,15
2021/12/05,0700 UTC,0,15,5,18,5
2021/12/05,0800 UTC,0,18,9,15,8
2021/12/05,0900 UTC,0,15,7,18,6
2021/12/05,1000 UTC,0,4,16,4,19
2021/12/05,1100 UTC,0,15,8,2,16
2021/12/05,1200 UTC,0,16,1,22,3
2021/12/05,1300 UTC,0,4,16,9,24
2021/12/05,1400 UTC,0,6,15,9,24
2021/12/05,1500 UTC,0,4,15,3,25
2021/12/05,1600 UTC,0,4,14,8,25
2021/12/05,1700 UTC,0,1,17,3,26
2021/12/05,1800 UTC,0,8,16,2,26
2021/12/05,1900 UTC,0,4,15,25,8
2021/12/05,2000 UTC,0,3,15,3,26
2021/12/05,2100 UTC,0,15,4,25,16
2021/12/05,2200 UTC,0,4,25,15,7
2021/12/05,2300 UTC,0,15,3,22,5
2021/12/06,0000 UTC,0,5,22,6,15
2021/12/06,0100 UTC,0,3,22,2,15
2021/12/06,0200 UTC,0,2,22,8,15
2021/12/06,0300 UTC,0,15,6,4,15
2021/12/06,0400 UTC,0,16,2,20,5
2021/12/06,0500 UTC,0,16,1,20,1
2021/12/06,0600 UTC,4,16,7,18,8
2021/12/06,0700 UTC,9,17,1,18,6
2021/12/06,0800 UTC,17,6,17,7,18
2021/12/06,0900 UTC,11,7,17,7,18
2021/12/06,1000 UTC,8,18,7,18,8
2021/12/06,1100 UTC,4,18,5,18,7
2021/12/06,1200 UTC,9,5,17,7,18
2021/12/06,1300 UTC,6,18,8,19,18
2021/12/06,1400 UTC,3,1,17,4,18
2021/12/06,1500 UTC,4,19,4,19,5
2021/12/06,1600 UTC,3,18,6,4,18
2021/12/06,1700 UTC,5,17,19,5,17
2021/12/06,1800 UTC,0,5,16,9,18
2021/12/06,1900 UTC,,6,16,9,18
2021/12/06,2000 UTC,,18,4,18,6
2021/12/06,2100 UTC,2,16,4,17,8
2021/12/06,2200 UTC,3,16,3,5,16
2021/12/06,2300 UTC,2,6,16,7,17
2021/12/07,0000 UTC,0,17,6,16,3
2021/12/07,0100 UTC,0,17,3,16,15
2021/12/07,0200 UTC,0,16,3,17,1
2021/12/07,0300 UTC,0,16,4,17,5
2021/12/07,0400 UTC,0,16,17,16,3
2021/12/07,0500 UTC,0,15,6,16,7
2021/12/07,0600 UTC,0,15,9,16,8
2021/12/07,0700 UTC,0,17,3,15,7
2021/12/07,0800 UTC,0,1,17,2,16
2021/12/07,0900 UTC,,18,16,17,4
2021/12/07,1000 UTC,1,17,8,18,2
2021/12/07,1100 UTC,0,19,4,18,16
2021/12/07,1200 UTC,0,6,18,6,19
2021/12/07,1300 UTC,0,4,22,6,18
2021/12/07,1400 UTC,0,18,1,20,4
2021/12/07,1500 UTC,0,6,17,7,22
2021/12/07,1600 UTC,5,20,1,22,5
2021/12/07,1700 UTC,5,5,19,8,19
2021/12/07,1800 UTC,,17,9,7,20
2021/12/07,1900 UTC,5,3,19,7,20
2021/12/07,2000 UTC,0,2,17,6,21
2021/12/07,2100 UTC,0,7,17,5,20
2021/12/07,2200 UTC,0,6,17,1,20
2021/12/07,2300 UTC,0,17,20,1,17
2021/12/08,0000 UTC,1,16,7,18,6
2021/12/08,0100 UTC,,5,15,6,17
2021/12/08,0200 UTC,3,15,3,17,15
2021/12/08,0300 UTC,,14,8,16,8
2021/12/08,0400 UTC,0,9,14,16,6
2021/12/08,0500 UTC,0,13,6,16,3
2021/12/08,0600 UTC,,6,13,1,16
2021/12/08,0700 UTC,0,13,7,16,2
2021/12/08,0800 UTC,0,7,13,7,16
2021/12/08,0900 UTC,0,4,13,8,16
2021/12/08,1000 UTC,,16,2,16,4
2021/12/08,1100 UTC,,16,3,7,16
2021/12/08,1200 UTC,,16,9,17,2
2021/12/08,1300 UTC,0,6,15,6,16
2021/12/08,1400 UTC,,17,2,8,17
2021/12/08,1500 UTC,2,3,18,8,17
2021/12/08,1600 UTC,2,15,5,17,3
2021/12/08,1700 UTC,0,1,15,4,17
2021/12/08,1800 UTC,0,6,15,7,18
2021/12/08,1900 UTC,0,8,14,8,18
2021/12/08,2000 UTC,0,4,22,7,16
2021/12/08,2100 UTC,0,5,14,4,18
2021/12/08,2200 UTC,0,3,18,1,14
2021/12/08,2300 UTC,0,2,17,4,14
2021/12/09,0000 UTC,0,14,5,16,6
2021/12/09,0100 UTC,0,13,9,16,5
2021/12/09,0200 UTC,0,13,7,15,7
2021/12/09,0300 UTC,0,16,5,13,9
2021/12/09,0400 UTC,0,9,16,6,13
2021/12/09,0500 UTC,0,12,4,14,3
2021/12/09,0600 UTC,0,12,1,13,6
2021/12/09,0700 UTC,0,12,13,3,12
2021/12/09,0800 UTC,0,12,5,13,3
2021/12/09,0900 UTC,0,12,8,3,12
2021/12/09,1000 UTC,0,1,15,1,14
2021/12/09,1100 UTC,0,7,14,8,17
2021/12/09,1200 UTC,0,9,14,20,7
2021/12/09,1300 UTC,0,6,15,1,22
2021/12/09,1400 UTC,0,6,24,4,17
2021/12/09,1500 UTC,0,25,9,17,9
2021/12/09,1600 UTC,0,9,16,9,24
2021/12/09,1700 UTC,0,28,25,6,13
2021/12/09,1800 UTC,0,15,9,25,4
2021/12/09,1900 UTC,0,5,28,4,16
2021/12/09,2000 UTC,0,14,3,26,8
2021/12/09,2100 UTC,0,9,12,24,9
2021/12/09,2200 UTC,0,12,4,24,12
2021/12/09,2300 UTC,0,16,24,7,16
2021/12/10,0000 UTC,0,15,7,20,4
2021/12/10,0100 UTC,0,15,5,20,2
2021/12/10,0200 UTC,0,15,3,19,9
2021/12/10,0300 UTC,0,15,2,19,3
2021/12/10,0400 UTC,0,15,2,19,1
2021/12/10,0500 UTC,0,15,2,18,5
2021/12/10,0600 UTC,0,15,6,18,4
2021/12/10,0700 UTC,0,15,6,18,2
2021/12/10,0800 UTC,0,15,4,17,8
2021/12/10,0900 UTC,0,4,15,4,17
2021/12/10,1000 UTC,0,5,15,5,18
2021/12/10,1100 UTC,0,6,16,6,20
2021/12/10,1200 UTC,0,15,6,22,2
2021/12/10,1300 UTC,0,15,6,23,9
2021/12/10,1400 UTC,0,8,16,23,3
2021/12/10,1500 UTC,0,14,9,26,3
2021/12/10,1600 UTC,0,3,29,8,17
2021/12/10,1700 UTC,0,15,4,25,1
2021/12/10,1800 UTC,0,1,15,2,28
2021/12/10,1900 UTC,0,3,12,5,27
2021/12/10,2000 UTC,0,8,12,3,28
2021/12/10,2100 UTC,0,2,12,7,26
2021/12/10,2200 UTC,0,4,11,3,24
2021/12/10,2300 UTC,0,14,1,23,9
2021/12/11,0000 UTC,0,16,4,23,1
2021/12/11,0100 UTC,0,16,9,22,3
2021/12/11,0200 UTC,0,17,22,6,17
2021/12/11,0300 UTC,0,17,21,17,1
2021/12/11,0400 UTC,0,17,1,20,3
2021/12/11,0500 UTC,0,17,20,2,17
2021/12/11,0600 UTC,0,16,7,19,7
2021/12/11,0700 UTC,0,16,4,19,5
2021/12/11,0800 UTC,0,19,6,16,5
2021/12/11,0900 UTC,0,4,19,16,4
2021/12/11,1000 UTC,0,5,16,7,19
2021/12/11,1100 UTC,0,3,24,5,17
2021/12/11,1200 UTC,0,6,25,18,3
2021/12/11,1300 UTC,0,24,4,15,5
2021/12/11,1400 UTC,0,16,5,25,4
2021/12/11,1500 UTC,0,7,16,7,26
2021/12/11,1600 UTC,0,5,16,5,27
2021/12/11,1700 UTC,0,8,16,27,7
2021/12/11,1800 UTC,0,3,16,3,27
2021/12/11,1900 UTC,0,5,15,3,28
2021/12/11,2000 UTC,0,2,14,5,27
2021/12/11,2100 UTC,0,1,14,5,27
2021/12/11,2200 UTC,0,4,16,1,16
2021/12/11,2300 UTC,0,16,5,24,2
2021/12/12,0000 UTC,0,18,25,2,18
2021/12/12,0100 UTC,0,24,2,18,6
2021/12/12,0200 UTC,0,5,23,9,18
2021/12/12,0300 UTC,0,18,3,5,18
2021/12/12,0400 UTC,0,1,22,3,18
2021/12/12,0500 UTC,0,22,3,1,17
2021/12/12,0600 UTC,0,8,22,9,18
2021/12/12,0700 UTC,0,18,22,18,1
2021/12/12,0800 UTC,0,8,21,1,18
2021/12/12,0900 UTC,0,17,9,21,18
2021/12/12,1000 UTC,0,1,18,1,21
2021/12/12,1100 UTC,0,7,18,8,23
2021/12/12,1200 UTC,0,6,18,3,23
2021/12/12,1300 UTC,0,18,5,24,6
2021/12/12,1400 UTC,0,18,6,26,6
2021/12/12,1500 UTC,0,1,29,9,20
2021/12/12,1600 UTC,0,2,18,27,5
2021/12/12,1700 UTC,0,1,18,2,27
2021/12/12,1800 UTC,0,8,18,27,6
2021/12/12,1900 UTC,0,2,19,5,27
2021/12/12,2000 UTC,0,4,17,9,27
2021/12/12,2100 UTC,,22,5,27,4
2021/12/12,2200 UTC,0,5,17,1,22
2021/12/12,2300 UTC,0,17,6,22,1
2021/12/13,0000 UTC,0,17,7,3,17
2021/12/13,0100 UTC,2,5,17,1,20
2021/12/13,0200 UTC,8,18,4,19,8
2021/12/13,0300 UTC,1,1,18,1,19
2021/12/13,0400 UTC,1,2,18,2,20
2021/12/13,0500 UTC,3,19,1,20,2
2021/12/13,0600 UTC,4,3,19,20,2
2021/12/13,0700 UTC,4,18,9,20,2
2021/12/13,0800 UTC,2,20,2,20,3
2021/12/13,0900 UTC,,20,3,3,20
2021/12/13,1000 UTC,,20,2,20,3
2021/12/13,1100 UTC,,19,8,20,2
2021/12/13,1200 UTC,0,2,22,4,19
2021/12/13,1300 UTC,0,9,19,9,21
2021/12/13,1400 UTC,,24,3,24,5
2021/12/13,1500 UTC,0,3,19,5,24
2021/12/13,1600 UTC,0,2,20,2,24
2021/12/13,1700 UTC,0,9,19,4,25
2021/12/13,1800 UTC,0,4,18,1,25
2021/12/13,1900 UTC,6,6,17,19,6
2021/12/13,2000 UTC,2,22,3,22,3
2021/12/13,2100 UTC,0,4,19,9,22
2021/12/13,2200 UTC,0,7,19,4,21
2021/12/13,2300 UTC,0,18,6,21,2
2021/12/14,0000 UTC,0,21,5,18,6
2021/12/14,0100 UTC,0,1,21,4,18
2021/12/14,0200 UTC,0,6,20,3,18
2021/12/14,0300 UTC,0,18,3,20,2
2021/12/14,0400 UTC,0,18,3,19,8
2021/12/14,0500 UTC,0,18,3,20,1
2021/12/14,0600 UTC,0,18,7,20,18
2021/12/14,0700 UTC,0,18,3,5,18
2021/12/14,0800 UTC,0,18,20,1,18
2021/12/14,0900 UTC,0,18,3,19,9
2021/12/14,1000 UTC,,18,3,19,8
2021/12/14,1100 UTC,0,18,7,19,9
2021/12/14,1200 UTC,0,2,19,20,4
2021/12/14,1300 UTC,,19,8,22,2
2021/12/14,1400 UTC,0,6,25,5,20
2021/12/14,1500 UTC,0,7,19,5,25
2021/12/14,1600 UTC,0,6,27,20,7
2021/12/14,1700 UTC,0,20,2,26,6
2021/12/14,1800 UTC,0,9,18,23,9
2021/12/14,1900 UTC,0,3,23,8,19
2021/12/14,2000 UTC,0,8,19,4,23
2021/12/14,2100 UTC,0,9,19,9,22
2021/12/14,2200 UTC,0,9,19,21,8
2021/12/14,2300 UTC,0,21,9,19,1
2021/12/15,0000 UTC,0,19,22,19,1
2021/12/15,0100 UTC,0,7,21,3,19
2021/12/15,0200 UTC,0,18,5,21,1
2021/12/15,0300 UTC,0,18,21,8,18
2021/12/15,0400 UTC,0,17,8,6,18
2021/12/15,0500 UTC,0,18,21,8,18
2021/12/15,0600 UTC,0,18,3,20,6
2021/12/15,0700 UTC,0,18,1,6,18
2021/12/15,0800 UTC,0,18,1,20,4
2021/12/15,0900 UTC,0,9,18,9,20
2021/12/15,1000 UTC,0,2,18,3,20
2021/12/15,1100 UTC,8,4,21,9,19
2021/12/15,1200 UTC,10,7,19,8,19
2021/12/15,1300 UTC,1,1,19,3,20
2021/12/15,1400 UTC,0,8,20,4,22
2021/12/15,1500 UTC,0,20,24,20,6
2021/12/15,1600 UTC,,24,3,25,2
2021/12/15,1700 UTC,0,20,1,23,6
2021/12/15,1800 UTC,44,19,7,24,2
2021/12/15,1900 UTC,1,6,19,6,19
2021/12/15,2000 UTC,,21,5,21,5
2021/12/15,2100 UTC,0,5,19,9,21
2021/12/15,2200 UTC,0,9,19,5,20
2021/12/15,2300 UTC,0,19,2,20,6
2021/12/16,0000 UTC,0,19,20,4,19
2021/12/16,0100 UTC,,19,1,20,5
2021/12/16,0200 UTC,,19,20,4,19
2021/12/16,0300 UTC,,1,18,4,20
2021/12/16,0400 UTC,0,19,20,1,19
2021/12/16,0500 UTC,0,18,8,20,1
2021/12/16,0600 UTC,0,18,8,19,9
2021/12/16,0700 UTC,0,18,6,20,2
2021/12/16,0800 UTC,0,18,6,20,1
2021/12/16,0900 UTC,0,5,18,5,20
2021/12/16,1000 UTC,0,1,19,1,20
2021/12/16,1100 UTC,0,2,20,2,22
2021/12/16,1200 UTC,0,9,19,9,23
2021/12/16,1300 UTC,0,25,6,20,5
2021/12/16,1400 UTC,,1,20,1,24
2021/12/16,1500 UTC,0,9,27,20,8
2021/12/16,1600 UTC,0,19,8,26,4
2021/12/16,1700 UTC,0,5,17,3,27
2021/12/16,1800 UTC,0,8,19,25,8
2021/12/16,1900 UTC,4,1,21,8,21
2021/12/16,2000 UTC,0,6,20,23,8
2021/12/16,2100 UTC,0,7,19,6,22
2021/12/16,2200 UTC,0,8,18,22,5
2021/12/16,2300 UTC,0,18,22,18,5
2021/12/17,0000 UTC,0,1,23,7,18
2021/12/17,0100 UTC,0,18,6,2,18
2021/12/17,0200 UTC,0,18,7,21,4
2021/12/17,0300 UTC,0,19,22,5,19
2021/12/17,0400 UTC,0,19,2,21,6
2021/12/17,0500 UTC,0,3,22,6,19
2021/12/17,0600 UTC,0,19,1,21,5
2021/12/17,0700 UTC,0,3,21,8,19
2021/12/17,0800 UTC,0,19,2,9,19
2021/12/17,0900 UTC,0,6,18,9,20
2021/12/17,1000 UTC,0,5,18,7,20
2021/12/17,1100 UTC,0,2,20,4,18
2021/12/17,1200 UTC,0,18,4,20,4
2021/12/17,1300 UTC,,21,18,20,5
2021/12/17,1400 UTC,,18,6,20,9
2021/12/17,1500 UTC,,21,6,21,7
2021/12/17,1600 UTC,,21,9,21,9
2021/12/17,1700 UTC,,21,6,21,9
2021/12/17,1800 UTC,,21,6,21,8
2021/12/17,1900 UTC,,2,19,7,21
2021/12/17,2000 UTC,,21,19,3,21
2021/12/17,2100 UTC,,20,8,1,20
2021/12/17,2200 UTC,0,1,18,9,20
2021/12/17,2300 UTC,,7,18,1,19
2021/12/18,0000 UTC,0,6,20,18,6
2021/12/18,0100 UTC,0,18,5,19,9
2021/12/18,0200 UTC,0,18,1,5,18
2021/12/18,0300 UTC,0,18,3,19,5
2021/12/18,0400 UTC,0,18,4,19,6
2021/12/18,0500 UTC,0,18,4,19,6
2021/12/18,0600 UTC,0,19,8,18,5
2021/12/18,0700 UTC,0,19,8,18,5
2021/12/18,0800 UTC,0,2,19,4,18
2021/12/18,0900 UTC,0,4,19,3,18
2021/12/18,1000 UTC,0,19,9,19,7
2021/12/18,1100 UTC,0,20,6,2,21
2021/12/18,1200 UTC,,18,26,8,20
2021/12/18,1300 UTC,0,17,3,25,7
2021/12/18,1400 UTC,0,4,17,8,27
2021/12/18,1500 UTC,0,3,18,4,26
2021/12/18,1600 UTC,0,6,17,1,26
2021/12/18,1700 UTC,0,6,17,28,1
2021/12/18,1800 UTC,0,7,17,7,26
2021/12/18,1900 UTC,0,18,29,6,19
2021/12/18,2000 UTC,0,7,17,27,7
2021/12/18,2100 UTC,0,1,18,7,24
2021/12/18,2200 UTC,0,5,18,1,23
2021/12/18,2300 UTC,0,18,4,22,9
2021/12/19,0000 UTC,0,17,9,6,18
2021/12/19,0100 UTC,0,7,22,5,18
2021/12/19,0200 UTC,0,16,6,21,7
2021/12/19,0300 UTC,0,3,21,1,16
2021/12/19,0400 UTC,0,16,21,4,16
2021/12/19,0500 UTC,0,15,7,20,1
2021/12/19,0600 UTC,0,15,7,19,6
2021/12/19,0700 UTC,0,15,6,19,3
2021/12/19,0800 UTC,0,5,19,15,6
2021/12/19,0900 UTC,0,3,15,4,18
2021/12/19,1000 UTC,0,16,1,3,16
2021/12/19,1100 UTC,0,2,16,6,19
2021/12/19,1200 UTC,0,8,17,8,21
2021/12/19,1300 UTC,0,9,17,1,23
2021/12/19,1400 UTC,0,5,17,6,23
2021/12/19,1500 UTC,0,17,5,8,18
2021/12/19,1600 UTC,0,2,18,3,23
2021/12/19,1700 UTC,0,8,25,2,18
2021/12/19,1800 UTC,0,8,24,9,18
2021/12/19,1900 UTC,0,8,17,3,23
2021/12/19,2000 UTC,0,2,17,8,23
2021/12/19,2100 UTC,0,23,4,17,5
2021/12/19,2200 UTC,0,1,16,2,21
2021/12/19,2300 UTC,0,1,20,5,16
2021/12/20,0000 UTC,0,15,9,20,7
2021/12/20,0100 UTC,0,21,1,15,8
2021/12/20,0200 UTC,0,9,20,9,16
2021/12/20,0300 UTC,0,15,8,19,6
2021/12/20,0400 UTC,0,15,9,19,5
2021/12/20,0500 UTC,0,15,9,19,5
2021/12/20,0600 UTC,0,15,5,19,1
2021/12/20,0700 UTC,0,15,19,4,15
2021/12/20,0800 UTC,0,14,8,18,4
2021/12/20,0900 UTC,0,1,14,4,18
2021/12/20,1000 UTC,0,7,14,8,18
2021/12/20,1100 UTC,0,9,15,9,19
2021/12/20,1200 UTC,0,8,15,4,20
2021/12/20,1300 UTC,0,6,16,21,8
2021/12/20,1400 UTC,0,2,16,4,21
2021/12/20,1500 UTC,0,5,16,22,7
2021/12/20,1600 UTC,0,6,16,6,23
2021/12/20,1700 UTC,0,16,24,17,3
2021/12/20,1800 UTC,0,8,16,4,23
2021/12/20,1900 UTC,0,16,9,23,2
2021/12/20,2000 UTC,0,1,16,2,23
2021/12/20,2100 UTC,0,1,16,22,1
2021/12/20,2200 UTC,0,16,1,7,16
2021/12/20,2300 UTC,0,1,20,1,16
2021/12/21,0000 UTC,0,20,2,16,3
2021/12/21,0100 UTC,0,19,7,16,2
2021/12/21,0200 UTC,0,16,19,1,16
2021/12/21,0300 UTC,0,16,1,19,1
2021/12/21,0400 UTC,0,1,19,9,16
2021/12/21,0500 UTC,0,16,1,18,6
2021/12/21,0600 UTC,0,16,18,6,16
2021/12/21,0700 UTC,0,16,18,4,16
2021/12/21,0800 UTC,0,16,18,4,16
2021/12/21,0900 UTC,0,8,16,8,18
2021/12/21,1000 UTC,0,4,16,8,18
2021/12/21,1100 UTC,0,2,17,2,20
2021/12/21,1200 UTC,0,2,17,2,22
2021/12/21,1300 UTC,0,1,17,7,23
2021/12/21,1400 UTC,0,9,18,9,23
2021/12/21,1500 UTC,0,6,17,3,24
2021/12/21,1600 UTC,0,9,27,6,18
2021/12/21,1700 UTC,0,6,28,6,15
2021/12/21,1800 UTC,0,4,17,9,26
2021/12/21,1900 UTC,0,16,8,26,4
2021/12/21,2000 UTC,0,17,1,9,18
2021/12/21,2100 UTC,0,7,16,9,24
2021/12/21,2200 UTC,0,6,17,7,23
2021/12/21,2300 UTC,0,17,4,22,4
2021/12/22,0000 UTC,0,17,4,21,7
